,FWHM,rise,flat,error
56,0.14636805361191121,19.247191011235955,0.8,0.0005533083870999365
57,0.14707584717857936,19.573033707865168,0.8,0.0005156812684161171
58,0.14793464136089615,19.898876404494384,0.8,0.0004132961254761269
59,0.1486856245165098,20.224719101123597,0.8,0.0003996643456432909
60,0.1489407398813976,20.55056179775281,0.8,0.00041624809140961005
61,0.14971124181523007,20.876404494382022,0.8,0.0004098611360095314
62,0.1507797725063912,21.20224719101124,0.8,0.0004147540875575241
63,0.15160850965878284,21.52808988764045,0.8,0.000392555886974409
64,0.1526313707339725,21.853932584269664,0.8,0.0004147438346493195
65,0.1536436479168201,22.179775280898877,0.8,0.0004147456492302681
66,0.15453322292163646,22.50561797752809,0.8,0.00042152224538553467
67,0.1547562732388547,22.831460674157306,0.8,0.00040223773371454437
68,0.15526180842196668,23.15730337078652,0.8,0.0004344568201844413
69,0.15602789330055883,23.48314606741573,0.8,0.000433357516378137
70,0.15728562624885864,23.808988764044944,0.8,0.00048392242605059196
71,0.15753982609373268,24.13483146067416,0.8,0.000455188694138894
72,0.15843794911002337,24.460674157303373,0.8,0.0004402819812796863
73,0.15946079476911454,24.786516853932586,0.8,0.00045496646769186625
74,0.16019988302774946,25.1123595505618,0.8,0.00043618142721398994
75,0.1609173446381473,25.43820224719101,0.8,0.0004317996106482828
76,0.16209192404716155,25.764044943820227,0.8,0.00043151396875562836
77,0.16309000784837097,26.08988764044944,0.8,0.0004511005139332916
78,0.16368455820312425,26.415730337078653,0.8,0.00045034703564873465
79,0.16425105810919371,26.741573033707866,0.8,0.0004673470157589097
80,0.16470123098550926,27.067415730337082,0.8,0.0004637748138483363
81,0.16543966015296116,27.393258426966295,0.8,0.0004804207125592402
82,0.16621344651306758,27.719101123595507,0.8,0.000480128529689578
83,0.16715635509751584,28.04494382022472,0.8,0.0005188541060114041
84,0.16757538829661967,28.370786516853933,0.8,0.0004970305389052889
85,0.16832956733206703,28.69662921348315,0.8,0.0005140919314620746
86,0.16912277492860253,29.022471910112362,0.8,0.0005139310737854599
87,0.17036121089243936,29.348314606741575,0.8,0.0005100806498254372
88,0.1702100773171681,29.674157303370787,0.8,0.0005027537143217424
89,0.17131640294593645,30.0,0.8,0.000538328008057535
